70000
Age0-9 Age10-19 Age20-29 Age30-49 Age50-69 Age70+ Gender ReadingGlasses Sunglasses 
54440.png 0 0 0 1 0 0 1 0 1 
54441.png 0 0 0 1 0 0 0 0 0 
54442.png 0 0 0 1 0 0 0 1 0 
54443.png 0 0 0 0 1 0 1 0 0 
54444.png 0 0 0 0 1 0 1 0 0 
54445.png 0 0 0 1 0 0 1 0 0 
54446.png 0 1 0 0 0 0 0 0 0 
54447.png 0 1 0 0 0 0 0 0 0 
54448.png 0 0 0 1 0 0 1 0 0 
54449.png 0 1 0 0 0 0 0 0 0 
54450.png 0 0 0 1 0 0 1 1 0 
54451.png 0 1 0 0 0 0 1 1 0 
54452.png 0 0 1 0 0 0 0 0 0 
54453.png 0 0 1 0 0 0 0 0 0 
54454.png 0 1 0 0 0 0 0 0 0 
54455.png 0 0 0 0 1 0 1 0 0 
54456.png 0 0 0 1 0 0 0 0 0 
54457.png 1 0 0 0 0 0 0 0 0 
54458.png 0 0 0 0 1 0 0 1 0 
54459.png 0 0 1 0 0 0 1 0 0 
54460.png 1 0 0 0 0 0 1 0 0 
54461.png 0 1 0 0 0 0 0 0 0 
54462.png 0 1 0 0 0 0 0 0 0 
54463.png 0 0 1 0 0 0 0 0 0 
54464.png 0 0 0 1 0 0 1 0 0 
54465.png 0 0 0 0 1 0 0 1 0 
54466.png 0 1 0 0 0 0 1 0 0 
54467.png 0 0 0 1 0 0 1 0 0 
54468.png 0 0 0 1 0 0 0 0 0 
54469.png 0 1 0 0 0 0 0 0 0 
54470.png 0 0 0 1 0 0 0 0 1 
54471.png 0 0 0 1 0 0 0 0 0 
54472.png 0 1 0 0 0 0 1 0 0 
54473.png 0 1 0 0 0 0 1 0 0 
54474.png 0 0 0 0 1 0 1 0 0 
54475.png 0 1 0 0 0 0 0 0 0 
54476.png 0 1 0 0 0 0 1 0 0 
54477.png 0 0 0 0 1 0 1 1 0 
54478.png 0 0 0 0 1 0 1 1 0 
54479.png 0 0 0 0 1 0 0 0 0 
54480.png 0 0 0 1 0 0 1 1 0 
54481.png 0 0 1 0 0 0 1 0 0 
54482.png 0 0 1 0 0 0 1 0 0 
54483.png 0 0 0 0 1 0 1 1 0 
54484.png 0 0 0 0 1 0 1 0 0 
54485.png 0 0 0 0 1 0 0 0 0 
54486.png 0 1 0 0 0 0 1 0 0 
54487.png 0 1 0 0 0 0 1 0 0 
54488.png 0 0 0 1 0 0 1 0 0 
54489.png 1 0 0 0 0 0 1 0 0 
54490.png 1 0 0 0 0 0 1 0 0 
54491.png 0 0 0 1 0 0 1 0 0 
54492.png 1 0 0 0 0 0 0 0 0 
54493.png 0 0 0 1 0 0 1 0 0 
54494.png 1 0 0 0 0 0 1 0 0 
54495.png 0 0 0 1 0 0 1 0 0 
54496.png 0 0 1 0 0 0 0 0 0 
54497.png 0 0 0 0 1 0 0 0 0 
54498.png 0 0 0 1 0 0 0 0 0 
54499.png 0 0 1 0 0 0 0 0 0 
54500.png 0 1 0 0 0 0 1 0 0 
54501.png 0 0 0 1 0 0 0 0 0 
54502.png 0 0 0 1 0 0 0 0 0 
54503.png 0 0 1 0 0 0 1 0 0 
54504.png 0 1 0 0 0 0 0 0 0 
54505.png 0 0 1 0 0 0 0 1 0 
54506.png 0 0 0 1 0 0 0 0 0 
54507.png 0 0 1 0 0 0 0 0 0 
54508.png 0 1 0 0 0 0 0 0 0 
54509.png 0 1 0 0 0 0 0 0 0 
54510.png 0 0 0 1 0 0 0 1 0 
54511.png 0 0 1 0 0 0 0 0 0 
54512.png 0 0 0 1 0 0 1 0 0 
54513.png 0 0 0 1 0 0 1 1 0 
54514.png 0 1 0 0 0 0 0 0 1 
54515.png 0 0 1 0 0 0 1 0 0 
54516.png 0 1 0 0 0 0 0 0 0 
54517.png 0 0 0 0 1 0 1 0 0 
54518.png 0 0 1 0 0 0 0 0 0 
54519.png 0 0 0 1 0 0 1 0 0 
54520.png 0 1 0 0 0 0 1 0 0 
54521.png 0 0 0 0 1 0 0 0 0 
54522.png 0 0 0 0 1 0 1 0 0 
54523.png 0 0 1 0 0 0 1 0 0 
54524.png 0 0 1 0 0 0 1 0 0 
54525.png 0 0 0 1 0 0 0 0 0 
54526.png 0 0 0 0 1 0 1 0 0 
54527.png 0 0 0 1 0 0 0 0 0 
54528.png 0 1 0 0 0 0 1 0 0 
54529.png 0 0 0 1 0 0 1 0 0 
54530.png 0 0 0 0 1 0 1 1 0 
54531.png 0 0 0 1 0 0 0 0 0 
54532.png 0 0 1 0 0 0 1 0 0 
54533.png 0 1 0 0 0 0 0 0 0 
54534.png 0 1 0 0 0 0 0 0 0 
54535.png 0 0 0 1 0 0 0 0 0 
54536.png 0 0 0 1 0 0 1 0 0 
54537.png 0 0 0 0 1 0 0 1 0 
54538.png 0 0 1 0 0 0 1 0 0 
54539.png 0 0 1 0 0 0 0 0 0 
54540.png 0 1 0 0 0 0 0 0 0 
54541.png 0 0 0 1 0 0 0 0 0 
54542.png 0 0 0 1 0 0 1 1 0 
54543.png 0 0 0 0 1 0 1 1 0 
54544.png 0 0 1 0 0 0 0 0 0 
54545.png 0 0 0 0 1 0 1 0 0 
54546.png 0 0 0 1 0 0 1 0 0 
54547.png 0 1 0 0 0 0 0 0 0 
54548.png 1 0 0 0 0 0 0 0 0 
54549.png 0 0 1 0 0 0 1 0 0 
54550.png 0 1 0 0 0 0 0 0 0 
54551.png 0 0 0 0 1 0 0 0 0 
54552.png 0 0 1 0 0 0 1 0 1 
54553.png 0 1 0 0 0 0 1 0 1 
54554.png 0 1 0 0 0 0 1 0 0 
54555.png 0 0 0 1 0 0 0 0 0 
54556.png 0 1 0 0 0 0 0 0 0 
54557.png 0 0 0 1 0 0 1 0 0 
54558.png 0 0 0 1 0 0 1 0 0 
54559.png 0 0 0 1 0 0 1 0 0 
54560.png 0 0 0 1 0 0 1 0 0 
54561.png 1 0 0 0 0 0 0 0 0 
54562.png 0 0 0 1 0 0 1 0 0 
54563.png 0 0 0 1 0 0 1 0 0 
54564.png 0 1 0 0 0 0 0 0 0 
54565.png 0 0 0 0 1 0 1 1 0 
54566.png 1 0 0 0 0 0 1 0 0 
54567.png 1 0 0 0 0 0 0 0 0 
54568.png 0 0 1 0 0 0 0 0 0 
54569.png 0 1 0 0 0 0 0 0 0 
54570.png 0 0 0 1 0 0 1 0 0 
54571.png 0 0 1 0 0 0 1 0 0 
54572.png 0 0 0 0 1 0 1 0 1 
54573.png 0 0 0 1 0 0 0 0 0 
54574.png 0 0 1 0 0 0 1 0 0 
54575.png 0 0 0 1 0 0 1 0 0 
54576.png 0 0 1 0 0 0 1 0 0 
54577.png 0 0 0 0 1 0 1 0 0 
54578.png 0 0 0 0 1 0 1 0 0 
54579.png 0 1 0 0 0 0 0 0 0 
54580.png 0 0 0 1 0 0 1 0 0 
54581.png 0 0 0 1 0 0 0 0 0 
54582.png 0 0 0 1 0 0 1 0 0 
54583.png 1 0 0 0 0 0 0 0 0 
54584.png 0 1 0 0 0 0 0 0 0 
54585.png 0 1 0 0 0 0 0 0 0 
54586.png 0 0 1 0 0 0 0 0 0 
54587.png 0 0 0 1 0 0 1 0 0 
54588.png 0 0 0 1 0 0 1 0 0 
54589.png 0 1 0 0 0 0 1 0 0 
54590.png 0 0 0 1 0 0 1 1 0 
54591.png 0 0 0 1 0 0 1 0 0 
54592.png 0 0 1 0 0 0 1 0 0 
54593.png 0 0 0 1 0 0 0 1 0 
54594.png 0 1 0 0 0 0 1 0 0 
54595.png 0 1 0 0 0 0 0 0 0 
54596.png 0 0 0 1 0 0 0 0 0 
54597.png 0 1 0 0 0 0 0 0 0 
54598.png 1 0 0 0 0 0 0 0 0 
54599.png 0 0 1 0 0 0 0 0 0 
54600.png 0 0 1 0 0 0 0 0 0 
54601.png 0 0 1 0 0 0 0 0 0 
54602.png 0 0 0 0 1 0 1 0 0 
54603.png 0 1 0 0 0 0 0 1 0 
54604.png 0 0 0 1 0 0 0 0 0 
54605.png 0 0 1 0 0 0 0 0 0 
54606.png 0 0 0 1 0 0 0 0 0 
54607.png 0 0 0 0 1 0 0 0 0 
54608.png 0 0 0 0 1 0 1 1 0 
54609.png 0 0 0 1 0 0 0 0 0 
54610.png 0 0 1 0 0 0 1 0 0 
54611.png 0 0 1 0 0 0 1 0 0 
54612.png 0 0 1 0 0 0 0 0 0 
54613.png 0 0 0 1 0 0 0 0 0 
54614.png 0 0 0 0 1 0 0 1 0 
54615.png 0 1 0 0 0 0 1 0 0 
54616.png 0 1 0 0 0 0 0 0 0 
54617.png 1 0 0 0 0 0 1 0 0 
54618.png 0 1 0 0 0 0 1 1 0 
54619.png 0 1 0 0 0 0 0 0 0 
54620.png 0 1 0 0 0 0 0 0 0 
54621.png 0 1 0 0 0 0 0 0 1 
54622.png 0 0 0 0 1 0 0 1 0 
54623.png 0 1 0 0 0 0 0 0 0 
54624.png 1 0 0 0 0 0 1 0 0 
54625.png 1 0 0 0 0 0 1 0 0 
54626.png 0 1 0 0 0 0 0 0 0 
54627.png 0 0 0 1 0 0 1 0 0 
54628.png 1 0 0 0 0 0 1 0 0 
54629.png 0 0 0 0 1 0 1 0 0 
54630.png 0 0 1 0 0 0 0 0 0 
54631.png 0 0 1 0 0 0 0 0 0 
54632.png 0 0 0 0 1 0 1 0 0 
54633.png 0 0 0 0 1 0 0 1 0 
54634.png 0 0 1 0 0 0 1 0 0 
54635.png 0 1 0 0 0 0 0 0 0 
54636.png 0 0 0 0 1 0 1 1 0 
54637.png 0 1 0 0 0 0 0 0 0 
54638.png 0 0 0 0 1 0 1 0 0 
54639.png 0 1 0 0 0 0 0 0 0 
54640.png 0 0 0 1 0 0 0 0 0 
54641.png 0 0 1 0 0 0 1 0 0 
54642.png 0 1 0 0 0 0 0 0 0 
54643.png 0 1 0 0 0 0 0 1 0 
54644.png 0 0 1 0 0 0 1 0 0 
54645.png 0 0 1 0 0 0 0 0 0 
54646.png 0 0 0 1 0 0 1 0 1 
54647.png 0 0 1 0 0 0 0 0 0 
54648.png 0 0 0 1 0 0 0 0 0 
54649.png 0 0 1 0 0 0 1 1 0 
54650.png 0 0 0 1 0 0 1 0 0 
54651.png 0 0 0 1 0 0 0 0 0 
54652.png 0 1 0 0 0 0 0 0 0 
54653.png 0 1 0 0 0 0 1 0 0 
54654.png 0 0 0 1 0 0 0 1 0 
54655.png 1 0 0 0 0 0 1 0 0 
54656.png 0 0 1 0 0 0 1 0 0 
54657.png 0 0 1 0 0 0 1 0 0 
54658.png 0 1 0 0 0 0 0 0 0 
54659.png 0 0 0 0 1 0 1 0 0 
54660.png 0 0 1 0 0 0 1 0 0 
54661.png 0 0 0 1 0 0 1 0 0 
54662.png 0 1 0 0 0 0 0 0 0 
54663.png 0 0 0 1 0 0 1 1 0 
54664.png 0 0 1 0 0 0 1 0 0 
54665.png 0 1 0 0 0 0 0 0 0 
54666.png 0 1 0 0 0 0 0 0 0 
54667.png 0 0 0 0 1 0 0 0 0 
54668.png 0 0 0 1 0 0 0 0 1 
54669.png 0 1 0 0 0 0 0 0 0 
54670.png 0 0 0 0 1 0 1 0 0 
54671.png 0 0 0 0 1 0 0 0 0 
54672.png 0 0 1 0 0 0 0 0 0 
54673.png 0 1 0 0 0 0 0 0 0 
54674.png 0 1 0 0 0 0 1 0 0 
54675.png 0 1 0 0 0 0 0 0 0 
54676.png 0 1 0 0 0 0 0 0 0 
54677.png 0 1 0 0 0 0 0 0 0 
54678.png 0 0 0 0 1 0 1 1 0 
54679.png 0 1 0 0 0 0 0 0 0 
54680.png 0 0 0 1 0 0 1 0 0 
54681.png 0 0 1 0 0 0 0 0 0 
54682.png 0 0 0 1 0 0 0 0 0 
54683.png 0 0 0 1 0 0 0 0 0 
54684.png 0 0 1 0 0 0 0 0 0 
54685.png 0 1 0 0 0 0 1 0 0 
54686.png 0 0 0 0 1 0 1 0 0 
54687.png 0 0 0 1 0 0 1 0 0 
54688.png 0 0 1 0 0 0 1 0 0 
54689.png 0 0 0 1 0 0 1 0 0 
54690.png 0 0 0 0 1 0 0 0 0 
54691.png 0 1 0 0 0 0 1 1 0 
54692.png 0 0 1 0 0 0 0 0 0 
54693.png 1 0 0 0 0 0 0 0 0 
54694.png 0 0 0 1 0 0 1 1 0 
54695.png 0 0 0 0 1 0 1 0 1 
54696.png 0 0 1 0 0 0 1 0 0 
54697.png 0 0 1 0 0 0 0 0 0 
54698.png 0 1 0 0 0 0 0 0 0 
54699.png 0 0 0 1 0 0 1 0 0 
54700.png 1 0 0 0 0 0 1 0 0 
54701.png 0 1 0 0 0 0 0 1 0 
54702.png 0 0 1 0 0 0 1 0 0 
54703.png 0 0 0 0 1 0 1 1 0 
54704.png 0 1 0 0 0 0 0 0 0 
54705.png 0 0 1 0 0 0 1 0 0 
54706.png 0 1 0 0 0 0 0 1 0 
54707.png 0 0 0 0 1 0 0 0 0 
54708.png 0 1 0 0 0 0 0 0 0 
54709.png 0 0 1 0 0 0 1 0 0 
54710.png 0 0 0 0 1 0 1 0 0 
54711.png 0 0 0 0 1 0 1 1 0 
54712.png 0 0 0 1 0 0 0 0 0 
54713.png 0 0 1 0 0 0 1 0 0 
54714.png 0 0 0 1 0 0 1 0 0 
54715.png 0 0 0 1 0 0 1 1 0 
54716.png 0 0 1 0 0 0 0 0 0 
54717.png 0 1 0 0 0 0 0 0 0 
54718.png 0 0 0 1 0 0 0 0 0 
54719.png 0 1 0 0 0 0 0 0 0 
54720.png 0 0 0 0 1 0 1 0 0 
54721.png 0 0 1 0 0 0 0 0 0 
54722.png 0 0 0 1 0 0 0 0 0 
54723.png 0 0 0 1 0 0 0 0 0 
54724.png 0 1 0 0 0 0 0 0 0 
54725.png 0 0 1 0 0 0 0 0 0 
54726.png 0 1 0 0 0 0 1 0 0 
54727.png 0 0 0 1 0 0 0 0 0 
54728.png 0 1 0 0 0 0 1 0 0 
54729.png 0 0 1 0 0 0 1 0 0 
54730.png 0 1 0 0 0 0 0 0 0 
54731.png 0 0 0 0 1 0 0 0 1 
54732.png 0 0 0 1 0 0 0 0 1 
54733.png 0 0 0 1 0 0 1 1 0 
54734.png 0 1 0 0 0 0 1 0 0 
54735.png 0 1 0 0 0 0 0 0 0 
54736.png 0 0 0 1 0 0 1 1 0 
54737.png 0 0 0 1 0 0 1 0 0 
54738.png 0 1 0 0 0 0 0 0 0 
54739.png 0 1 0 0 0 0 0 1 0 
54740.png 0 1 0 0 0 0 1 0 0 
54741.png 0 0 1 0 0 0 1 0 0 
54742.png 0 0 0 1 0 0 0 0 0 
54743.png 0 0 0 1 0 0 0 0 0 
54744.png 0 0 0 0 1 0 0 1 0 
54745.png 0 0 0 0 1 0 1 0 0 
54746.png 0 0 0 0 1 0 0 0 0 
54747.png 1 0 0 0 0 0 0 0 0 
54748.png 0 1 0 0 0 0 0 0 0 
54749.png 0 0 0 1 0 0 0 1 0 
54750.png 1 0 0 0 0 0 0 0 0 
54751.png 0 0 1 0 0 0 0 0 0 
54752.png 0 0 0 1 0 0 1 0 0 
54753.png 0 1 0 0 0 0 0 0 0 
54754.png 0 0 0 1 0 0 0 0 1 
54755.png 0 0 0 1 0 0 1 1 0 
54756.png 0 0 1 0 0 0 1 0 0 
54757.png 0 0 0 1 0 0 1 0 0 
54758.png 0 0 1 0 0 0 1 0 0 
54759.png 0 0 1 0 0 0 0 0 0 
54760.png 0 0 0 0 1 0 1 0 0 
54761.png 0 0 0 0 1 0 1 0 0 
54762.png 0 0 0 1 0 0 1 0 1 
54763.png 0 0 0 1 0 0 0 0 0 
54764.png 0 0 0 1 0 0 1 0 0 
54765.png 0 0 0 1 0 0 1 0 0 
54766.png 0 0 1 0 0 0 0 0 0 
54767.png 0 1 0 0 0 0 0 0 0 
54768.png 0 0 0 1 0 0 0 0 0 
54769.png 0 1 0 0 0 0 0 1 0 
54770.png 0 1 0 0 0 0 1 1 0 
54771.png 0 0 1 0 0 0 0 0 0 
54772.png 0 0 1 0 0 0 1 0 0 
54773.png 0 0 0 0 1 0 1 1 0 
54774.png 0 1 0 0 0 0 1 1 0 
54775.png 0 0 1 0 0 0 0 0 0 
54776.png 1 0 0 0 0 0 0 0 0 
54777.png 0 0 0 1 0 0 0 0 0 
54778.png 0 0 0 1 0 0 0 0 0 
54779.png 0 0 0 1 0 0 1 0 0 
54780.png 0 0 0 1 0 0 0 0 0 
54781.png 0 1 0 0 0 0 1 0 0 
54782.png 0 0 1 0 0 0 0 0 0 
54783.png 0 1 0 0 0 0 0 0 0 
54784.png 0 1 0 0 0 0 0 0 0 
54785.png 0 0 1 0 0 0 1 0 0 
54786.png 0 1 0 0 0 0 0 0 0 
54787.png 0 0 0 1 0 0 1 0 0 
54788.png 0 0 0 0 1 0 1 1 0 
54789.png 0 0 0 1 0 0 0 0 0 
54790.png 0 0 0 1 0 0 0 0 0 
54791.png 1 0 0 0 0 0 0 0 0 
54792.png 0 0 0 0 1 0 0 0 0 
54793.png 0 0 0 1 0 0 0 0 0 
54794.png 0 1 0 0 0 0 0 0 0 
54795.png 0 0 1 0 0 0 1 0 0 
54796.png 0 1 0 0 0 0 0 0 0 
54797.png 0 1 0 0 0 0 0 0 0 
54798.png 0 0 0 1 0 0 1 1 0 
54799.png 0 0 1 0 0 0 1 0 0 
54800.png 0 0 0 0 1 0 0 0 0 
54801.png 0 0 1 0 0 0 0 0 0 
54802.png 0 0 0 1 0 0 1 1 0 
54803.png 0 1 0 0 0 0 0 0 0 
54804.png 0 0 0 1 0 0 0 0 0 
54805.png 0 0 0 1 0 0 1 0 0 
54806.png 0 0 0 0 1 0 1 0 0 
54807.png 0 0 1 0 0 0 1 1 0 
54808.png 0 0 0 1 0 0 0 0 0 
54809.png 0 1 0 0 0 0 0 0 0 
54810.png 0 0 0 1 0 0 0 0 0 
54811.png 0 1 0 0 0 0 0 0 0 
54812.png 0 0 0 1 0 0 0 0 0 
54813.png 0 0 1 0 0 0 0 0 0 
54814.png 0 0 1 0 0 0 0 0 0 
54815.png 1 0 0 0 0 0 0 0 0 
54816.png 0 1 0 0 0 0 0 0 1 
54817.png 0 1 0 0 0 0 1 0 0 
54818.png 0 0 0 1 0 0 0 0 0 
54819.png 0 0 0 0 1 0 0 0 0 
54820.png 0 0 0 0 0 1 0 0 0 
54821.png 0 1 0 0 0 0 1 0 0 
54822.png 0 1 0 0 0 0 0 0 0 
54823.png 0 1 0 0 0 0 0 0 0 
54824.png 0 0 0 0 1 0 1 0 0 
54825.png 0 1 0 0 0 0 1 1 0 
54826.png 0 0 1 0 0 0 1 0 0 
54827.png 0 0 1 0 0 0 1 0 0 
54828.png 0 1 0 0 0 0 0 0 0 
54829.png 0 1 0 0 0 0 0 0 0 
54830.png 0 1 0 0 0 0 0 0 0 
54831.png 0 0 0 0 1 0 1 0 0 
54832.png 0 0 0 1 0 0 0 0 0 
54833.png 0 0 0 0 1 0 1 0 0 
54834.png 0 0 0 1 0 0 1 0 0 
54835.png 0 0 1 0 0 0 0 0 0 
54836.png 0 0 0 1 0 0 0 0 0 
54837.png 0 0 0 0 1 0 1 0 0 
54838.png 0 0 1 0 0 0 0 0 0 
54839.png 0 0 0 1 0 0 1 0 0 
54840.png 0 1 0 0 0 0 1 0 0 
54841.png 0 0 0 1 0 0 1 1 0 
54842.png 0 0 0 1 0 0 0 0 0 
54843.png 0 1 0 0 0 0 0 0 0 
54844.png 0 0 0 0 1 0 1 0 0 
54845.png 0 1 0 0 0 0 0 0 0 
54846.png 0 0 0 0 1 0 1 0 0 
54847.png 0 0 0 1 0 0 1 0 0 
54848.png 0 0 0 1 0 0 1 0 0 
54849.png 0 0 0 1 0 0 0 0 0 
54850.png 0 1 0 0 0 0 1 0 0 
54851.png 0 0 0 1 0 0 1 0 0 
54852.png 0 0 0 1 0 0 1 1 0 
54853.png 0 0 0 0 1 0 0 1 0 
54854.png 0 1 0 0 0 0 1 0 0 
54855.png 0 1 0 0 0 0 0 0 0 
54856.png 0 0 1 0 0 0 1 0 0 
54857.png 0 1 0 0 0 0 1 0 0 
54858.png 0 0 1 0 0 0 0 0 0 
54859.png 0 0 0 1 0 0 1 0 0 
54860.png 0 0 0 1 0 0 0 0 0 
54861.png 0 1 0 0 0 0 0 0 0 
54862.png 0 0 0 1 0 0 0 0 0 
54863.png 0 0 0 1 0 0 0 0 0 
54864.png 0 1 0 0 0 0 0 0 0 
54865.png 0 0 0 1 0 0 0 0 0 
54866.png 1 0 0 0 0 0 0 0 0 
54867.png 0 1 0 0 0 0 1 0 0 
54868.png 0 0 0 1 0 0 1 0 0 
54869.png 0 0 1 0 0 0 1 0 0 
54870.png 0 0 1 0 0 0 0 0 0 
54871.png 0 0 0 1 0 0 1 0 0 
54872.png 1 0 0 0 0 0 0 0 0 
54873.png 0 1 0 0 0 0 1 0 0 
54874.png 0 0 0 0 1 0 1 1 0 
54875.png 0 0 0 1 0 0 0 0 0 
54876.png 0 0 0 1 0 0 0 0 0 
54877.png 0 0 0 1 0 0 1 0 0 
54878.png 1 0 0 0 0 0 0 0 0 
54879.png 0 0 0 1 0 0 1 1 0 
54880.png 0 0 0 0 1 0 1 0 0 
54881.png 0 0 1 0 0 0 0 0 0 
54882.png 0 0 0 0 0 1 0 1 0 
54883.png 0 0 1 0 0 0 0 0 0 
54884.png 0 0 1 0 0 0 1 0 0 
54885.png 0 0 1 0 0 0 0 0 0 
54886.png 0 0 1 0 0 0 1 0 0 
54887.png 0 1 0 0 0 0 0 0 0 
54888.png 0 0 1 0 0 0 1 0 0 
54889.png 0 0 0 1 0 0 0 0 0 
54890.png 0 0 0 1 0 0 1 0 0 
54891.png 0 0 0 1 0 0 1 0 0 
54892.png 0 0 1 0 0 0 1 0 0 
54893.png 0 0 0 1 0 0 1 0 0 
54894.png 0 1 0 0 0 0 0 0 0 
54895.png 0 0 0 1 0 0 0 0 0 
54896.png 0 1 0 0 0 0 1 0 0 
54897.png 0 0 0 1 0 0 1 0 1 
54898.png 0 1 0 0 0 0 1 0 0 
54899.png 0 0 1 0 0 0 0 0 0 
54900.png 0 0 0 1 0 0 1 1 0 
54901.png 0 0 0 1 0 0 0 0 0 
54902.png 0 1 0 0 0 0 0 0 0 
54903.png 0 0 0 1 0 0 1 0 1 
54904.png 0 0 1 0 0 0 1 0 0 
54905.png 0 0 1 0 0 0 0 0 0 
54906.png 0 0 0 1 0 0 1 0 0 
54907.png 1 0 0 0 0 0 1 0 0 
54908.png 0 0 1 0 0 0 0 0 0 
54909.png 0 1 0 0 0 0 0 0 0 
54910.png 0 0 0 1 0 0 0 0 0 
54911.png 0 0 0 1 0 0 1 0 0 
54912.png 0 0 0 1 0 0 1 0 0 
54913.png 0 0 0 0 1 0 0 0 0 
54914.png 0 1 0 0 0 0 0 0 0 
54915.png 0 0 0 1 0 0 0 0 1 
54916.png 0 0 1 0 0 0 1 0 0 
54917.png 0 1 0 0 0 0 1 0 0 
54918.png 0 0 1 0 0 0 0 0 0 
54919.png 0 0 0 0 1 0 0 0 0 
54920.png 0 1 0 0 0 0 0 0 0 
54921.png 0 1 0 0 0 0 0 0 0 
54922.png 0 1 0 0 0 0 1 1 0 
54923.png 0 0 1 0 0 0 0 0 0 
54924.png 0 0 0 0 1 0 1 0 0 
54925.png 0 1 0 0 0 0 1 0 0 
54926.png 0 0 1 0 0 0 0 0 0 
54927.png 0 0 1 0 0 0 1 1 0 
54928.png 0 1 0 0 0 0 0 0 0 
54929.png 1 0 0 0 0 0 0 0 0 
54930.png 0 0 0 0 1 0 0 1 0 
54931.png 0 1 0 0 0 0 0 0 0 
54932.png 0 0 1 0 0 0 1 0 0 
54933.png 0 0 0 1 0 0 1 0 0 
54934.png 0 0 0 1 0 0 1 0 0 
54935.png 0 0 0 1 0 0 1 0 0 
54936.png 0 1 0 0 0 0 0 0 0 
54937.png 0 0 0 0 1 0 0 0 0 
54938.png 1 0 0 0 0 0 1 0 0 
54939.png 0 0 1 0 0 0 1 0 0 
54940.png 0 0 0 1 0 0 0 0 0 
54941.png 0 1 0 0 0 0 0 1 0 
54942.png 0 0 0 1 0 0 1 1 0 
54943.png 0 0 1 0 0 0 0 0 0 
54944.png 0 0 1 0 0 0 0 0 0 
54945.png 0 1 0 0 0 0 0 0 1 
54946.png 0 1 0 0 0 0 0 0 0 
54947.png 0 0 0 0 1 0 0 0 0 
54948.png 0 1 0 0 0 0 0 0 0 
54949.png 0 1 0 0 0 0 1 0 0 
54950.png 1 0 0 0 0 0 0 0 0 
54951.png 0 0 1 0 0 0 0 0 0 
54952.png 0 1 0 0 0 0 0 0 0 
54953.png 0 0 0 1 0 0 1 0 0 
54954.png 0 0 0 1 0 0 1 0 0 
54955.png 0 1 0 0 0 0 0 0 0 
54956.png 1 0 0 0 0 0 1 0 0 
54957.png 0 0 0 1 0 0 1 0 1 
54958.png 0 0 0 1 0 0 0 0 0 
54959.png 1 0 0 0 0 0 0 0 0 
54960.png 0 1 0 0 0 0 0 0 0 
54961.png 0 0 1 0 0 0 1 0 0 
54962.png 0 0 0 0 1 0 1 1 0 
54963.png 0 0 0 1 0 0 0 0 0 
54964.png 0 0 0 0 1 0 0 0 0 
54965.png 0 0 0 0 1 0 1 1 0 
54966.png 0 0 1 0 0 0 0 0 0 
54967.png 0 0 0 0 1 0 1 1 0 
54968.png 0 0 1 0 0 0 1 0 0 
54969.png 0 1 0 0 0 0 0 0 0 
54970.png 0 1 0 0 0 0 0 0 0 
54971.png 0 0 0 0 1 0 0 1 0 
54972.png 0 1 0 0 0 0 0 0 0 
54973.png 0 0 1 0 0 0 0 0 0 
54974.png 0 0 1 0 0 0 0 0 0 
54975.png 0 1 0 0 0 0 0 0 0 
54976.png 0 0 0 0 1 0 1 1 0 
54977.png 0 0 0 0 1 0 1 1 0 
54978.png 0 1 0 0 0 0 0 1 0 
54979.png 0 1 0 0 0 0 0 0 0 
54980.png 0 0 0 1 0 0 0 0 1 
54981.png 0 0 1 0 0 0 0 1 0 
54982.png 0 0 0 0 1 0 0 0 0 
54983.png 0 1 0 0 0 0 0 0 0 
54984.png 0 0 0 0 1 0 0 0 1 
54985.png 0 0 1 0 0 0 1 0 0 
54986.png 0 0 0 1 0 0 1 1 0 
54987.png 0 0 0 1 0 0 0 0 0 
54988.png 1 0 0 0 0 0 0 0 0 
54989.png 0 1 0 0 0 0 1 0 0 
54990.png 0 0 0 1 0 0 0 1 0 
54991.png 0 0 1 0 0 0 1 0 0 
54992.png 1 0 0 0 0 0 0 0 0 
54993.png 0 0 0 1 0 0 1 0 0 
54994.png 0 0 0 0 1 0 0 0 0 
54995.png 0 0 0 1 0 0 1 1 0 
54996.png 0 1 0 0 0 0 0 0 0 
54997.png 0 0 0 1 0 0 1 0 0 
54998.png 0 0 1 0 0 0 0 0 0 
54999.png 0 0 1 0 0 0 0 1 0 
55000.png 1 0 0 0 0 0 1 0 0 
55001.png 0 1 0 0 0 0 0 0 0 
55002.png 0 0 1 0 0 0 0 0 0 
55003.png 0 0 0 1 0 0 0 0 0 
55004.png 0 0 0 0 1 0 0 0 0 
55005.png 1 0 0 0 0 0 1 0 0 
55006.png 0 0 0 0 1 0 1 0 0 
55007.png 0 1 0 0 0 0 0 0 0 
55008.png 1 0 0 0 0 0 0 0 0 
55009.png 0 0 1 0 0 0 0 0 1 
55010.png 0 0 0 0 1 0 1 0 0 
55011.png 0 0 0 1 0 0 1 0 0 
55012.png 0 0 0 0 1 0 0 0 0 
55013.png 0 1 0 0 0 0 0 0 0 
55014.png 0 0 0 0 1 0 1 1 0 
55015.png 0 0 0 1 0 0 1 0 0 
55016.png 0 1 0 0 0 0 0 0 0 
55017.png 0 1 0 0 0 0 0 0 0 
55018.png 0 0 0 1 0 0 1 0 1 
55019.png 0 0 0 0 1 0 0 0 0 
